"I.D. Faena";"N° Orden";"Fecha";"Clasifica";"Código";"Cuartel/Potrero";"Cultivo";"Variedad";"Faena";"Labor";"Total Faena";"Realizada";"Total Jornadas";"Trabajador";"Usuario Login";"Usuario";"Est.Fenologico";"Forma Pago";"Estado Faena"
"80.862";"1547";"08-03-2026";"EEII";"EEII 2";"15 - Ha:3.440, Pl:5619";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 171,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.854";"1545";"08-03-2026";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 358,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.853";"1545";"08-03-2026";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 303,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.852";"1545";"08-03-2026";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 137,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.851";"1545";"08-03-2026";"EEII";"EEII 2";"14 - Ha:2.280, Pl:3726";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 147,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.850";"1545";"08-03-2026";"EEII";"EEII 1";"12 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 359,6";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.849";"1545";"08-03-2026";"EEII";"EEII 1";"11 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 358,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.848";"1545";"08-03-2026";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 358,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.392";"1532";"07-03-2026";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 141,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.391";"1532";"07-03-2026";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 181,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.390";"1532";"07-03-2026";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 192,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.389";"1532";"07-03-2026";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 202,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.388";"1532";"07-03-2026";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 215,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.387";"1532";"07-03-2026";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 226,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.386";"1532";"07-03-2026";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 112,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.385";"1532";"07-03-2026";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 99,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.384";"1532";"07-03-2026";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"Flame";"APLICACIONES";"DOSIFICADOR";"$ 181,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.374";"1530";"07-03-2026";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 190,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.373";"1530";"07-03-2026";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 210,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.372";"1530";"07-03-2026";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 210,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.371";"1530";"07-03-2026";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.370";"1530";"07-03-2026";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.369";"1530";"07-03-2026";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.368";"1530";"07-03-2026";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 212,2";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.367";"1530";"07-03-2026";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 181,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.436";"80436";"06-03-2026";"EEI";"EEI 2";"14 - Ha:5.110, Pl:8360";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 143,9";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.435";"80435";"06-03-2026";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 88,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.434";"80434";"06-03-2026";"EEI";"EEI 1";"7 - Ha:6.010, Pl:13050";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 128,5";"";"0,00";"";"tomas";"tomas";"Envero/Cosecha";"Día Lab.";"Confirmada"
"80.433";"80433";"06-03-2026";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 186,8";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.428";"80428";"06-03-2026";"EEI";"EEI 2";"14 - Ha:5.110, Pl:8360";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 71,4";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.427";"80427";"06-03-2026";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 39,2";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.426";"80426";"06-03-2026";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 30,9";"";"0,00";"";"tomas";"tomas";"Envero/Cosecha";"Día Lab.";"Confirmada"
"80.425";"80425";"06-03-2026";"EEI";"EEI 2";"10 - Ha:1.640, Pl:2685";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 57,1";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.424";"80424";"06-03-2026";"EEI";"EEI 2";"3 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 114,2";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.358";"1528";"06-03-2026";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 213,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.357";"1528";"06-03-2026";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.356";"1528";"06-03-2026";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.355";"1528";"06-03-2026";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 216,7";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.354";"1528";"06-03-2026";"EEIII";"EEIII 3 B";"33 - Ha:4.260, Pl:7056";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 213,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.353";"1528";"06-03-2026";"EEIII";"EEIII 3 B";"30 - Ha:4.320, Pl:7140";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 216,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.352";"1528";"06-03-2026";"EEIII";"EEIII 3 A";"27 - Ha:2.850, Pl:4648";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 142,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.351";"1528";"06-03-2026";"EEIII";"EEIII 3 A";"26 - Ha:2.800, Pl:4565";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 140,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.350";"1528";"06-03-2026";"EEIII";"EEIII 3 A";"22 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 182,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.340";"1526";"06-03-2026";"EEII";"EEII 1";"4 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,6";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.339";"1526";"06-03-2026";"EEII";"EEII 1";"3 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.338";"1526";"06-03-2026";"EEII";"EEII 1";"2 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.337";"1526";"06-03-2026";"EEII";"EEII 2";"17 - Ha:3.430, Pl:7544";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 170,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.336";"1526";"06-03-2026";"EEII";"EEII 2";"16 - Ha:4.900, Pl:8160";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 243,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.335";"1526";"06-03-2026";"EEII";"EEII 1";"1 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.418";"80418";"05-03-2026";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 40,4";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.417";"80417";"05-03-2026";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 47,6";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.416";"80416";"05-03-2026";"EEI";"EEI 2";"6 - Ha:2.030, Pl:4418";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 71,4";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.415";"80415";"05-03-2026";"EEI";"EEI 2";"5 - Ha:4.580, Pl:7494";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 158,2";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.414";"80414";"05-03-2026";"EEI";"EEI 2";"3 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 103,5";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.408";"80408";"05-03-2026";"EEI";"EEI 1";"9 - Ha:6.730, Pl:14642";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 335,5";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.407";"80407";"05-03-2026";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 116,6";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.406";"80406";"05-03-2026";"EEI";"EEI 1";"2 - Ha:2.850, Pl:6237";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 70,2";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.405";"80405";"05-03-2026";"EEI";"EEI 1";"1 - Ha:3.130, Pl:6808";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 77,3";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.328";"1524";"05-03-2026";"EEII";"EEII 1";"8 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.327";"1524";"05-03-2026";"EEII";"EEII 1";"7 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,5";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.326";"1524";"05-03-2026";"EEII";"EEII 1";"6 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.325";"1524";"05-03-2026";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 275,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.324";"1524";"05-03-2026";"EEII";"EEII 2";"21 - Ha:3.190, Pl:5211";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 158,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.323";"1524";"05-03-2026";"EEII";"EEII 2";"19 - Ha:3.590, Pl:5867";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 178,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.322";"1524";"05-03-2026";"EEII";"EEII 2";"15 - Ha:3.440, Pl:5619";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 171,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.281";"1518";"05-03-2026";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 358,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.280";"1518";"05-03-2026";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 303,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.279";"1518";"05-03-2026";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 137,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.278";"1518";"05-03-2026";"EEII";"EEII 2";"14 - Ha:2.280, Pl:3726";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 147,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.277";"1518";"05-03-2026";"EEII";"EEII 1";"12 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 359,6";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.276";"1518";"05-03-2026";"EEII";"EEII 1";"11 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 358,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.275";"1518";"05-03-2026";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 358,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.432";"80432";"04-03-2026";"EEI";"EEI 2";"14 - Ha:5.110, Pl:8360";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 143,9";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.431";"80431";"04-03-2026";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 88,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.430";"80430";"04-03-2026";"EEI";"EEI 1";"7 - Ha:6.010, Pl:13050";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 128,5";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.429";"80429";"04-03-2026";"EEI";"EEI 1";"4 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 186,8";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.400";"80400";"04-03-2026";"EEI";"EEI 1";"8 - Ha:4.830, Pl:10585";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 234,4";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.399";"80399";"04-03-2026";"EEI";"EEI 1";"7 - Ha:6.010, Pl:13050";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 158,2";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.398";"80398";"04-03-2026";"EEI";"EEI 1";"2 - Ha:2.850, Pl:6237";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 69,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.397";"80397";"04-03-2026";"EEI";"EEI 1";"1 - Ha:3.130, Pl:6808";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 74,9";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.383";"1531";"04-03-2026";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 141,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.382";"1531";"04-03-2026";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 181,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.381";"1531";"04-03-2026";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 192,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.380";"1531";"04-03-2026";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 202,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.379";"1531";"04-03-2026";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 215,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.378";"1531";"04-03-2026";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 226,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.377";"1531";"04-03-2026";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 112,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.376";"1531";"04-03-2026";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 99,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.375";"1531";"04-03-2026";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 181,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.366";"1529";"04-03-2026";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 190,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.365";"1529";"04-03-2026";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 210,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.364";"1529";"04-03-2026";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 210,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.363";"1529";"04-03-2026";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.362";"1529";"04-03-2026";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.361";"1529";"04-03-2026";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 211,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.360";"1529";"04-03-2026";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 212,2";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.359";"1529";"04-03-2026";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 181,0";"";"0,00";"";"tomas";"";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.423";"80423";"03-03-2026";"EEI";"EEI 2";"14 - Ha:5.110, Pl:8360";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 71,4";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.422";"80422";"03-03-2026";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 39,2";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.421";"80421";"03-03-2026";"EEI";"EEI 2";"11 - Ha:4.070, Pl:6647";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 30,9";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.420";"80420";"03-03-2026";"EEI";"EEI 2";"10 - Ha:1.640, Pl:2685";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 57,1";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.419";"80419";"03-03-2026";"EEI";"EEI 2";"3 - Ha:6.310, Pl:13708";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 114,2";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"80.413";"80413";"03-03-2026";"EEI";"EEI 2";"12 - Ha:2.290, Pl:3814";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 40,4";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
