FINCA;ITEMS;UNIFICACION;USD;Año;Has;Valor inicial;Fincas;% de mod;USD Final
04 - EL ESPEJO;SECADO;Jornales Secado;22.325;2025;55,89;0;El Espejo;0,880800738;22.325
05 - EL ESPEJO;SECADO;Jornales Secado;3.021;2025;63,7;0;El Espejo;0,119199262;3.021
03 - PUENTE ALTO;SECADO;Jornales Secado;1.781;2025;26,18;0;Fincas Viejas;0,061478778;1.781
01 - LA CHIMBERA;SECADO;Jornales Secado;4.707;2025;40,5;0;Fincas Viejas;0,162470756;4.707
02 - CAMINO TRUNCADO;COSECHA;Flete Cosecha;325;2025;66,0438;0;El Espejo;0,117220615;325
03 - PUENTE ALTO;COSECHA;Flete Cosecha;9.335;2025;26,18;0;Fincas Viejas;1;9.335
05 - EL ESPEJO;FITOSANITARIOS;Hormonas;614;2025;63,7;0;Fincas Viejas;0,292623623;614
02 - CAMINO TRUNCADO;PERSONAL FINCA;Encargados;11.397;2025;66,0438;0;El Espejo;0,520179199;11.397
04 - EL ESPEJO;PERSONAL FINCA;Encargados;10.513;2025;55,89;0;El Espejo;0,479820801;10.513
02 - CAMINO TRUNCADO;PERSONAL FINCA;Cargas Sociales;19.762;2025;66,0438;0;Fincas Viejas;0,314776285;19.762
01 - LA CHIMBERA;PERSONAL FINCA;Cargas Sociales;7.634;2025;40,5;0;Fincas Viejas;0,121592794;7.634
03 - PUENTE ALTO;PERSONAL FINCA;Cargas Sociales;861;2025;26,18;0;Fincas Viejas;0,013707636;861
04 - EL ESPEJO;PERSONAL FINCA;Cargas Sociales;22.972;2025;55,89;0;Fincas Viejas;0,365916459;22.972
01 - LA CHIMBERA;PERSONAL FINCA;Encargados;7.136;2025;40,5;0;Fincas Viejas;0,38991014;7.136
03 - PUENTE ALTO;PERSONAL FINCA;Encargados;6.315;2025;26,18;0;Fincas Viejas;0,345056066;6.315
05 - EL ESPEJO;PERSONAL FINCA;Cargas Sociales;11.552;2025;63,7;0;Fincas Viejas;0,184006826;11.552
05 - EL ESPEJO;PERSONAL FINCA;Encargados;4.850;2025;63,7;0;Fincas Viejas;0,265033794;4.850
01 - LA CHIMBERA;COSECHA;Alquiler Maquinaria Cos;5.163;2025;40,5;0;Fincas Viejas;0,4;5.163
02 - CAMINO TRUNCADO;COSECHA;Alquiler Maquinaria Cos;7.745;2025;66,0438;0;Fincas Viejas;0,6;7.745
03 - PUENTE ALTO;COSECHA;Alquiler Maquinaria Cos;2.582;2025;26,18;0;El Espejo;1;2.582
05 - EL ESPEJO;SECADO;Alquiler Maquinaria Sec;377;2025;63,7;0;El Espejo;1;377
01 - LA CHIMBERA;COSECHA;Flete Cosecha;2.445;2025;40,5;0;El Espejo;0,882779385;2.445
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion San Juan;7.184;BP 2025;66,0438;48374,6208;El Espejo;0,814000032;39.377
01 - LA CHIMBERA;ADMINISTRACION;Administracion San Juan;4.334;BP 2025;40,5;22550,72876;Fincas Viejas;0,069783828;1.574
03 - PUENTE ALTO;ADMINISTRACION;Administracion San Juan;2.884;BP 2025;26,18;22550,72876;Fincas Viejas;0,046446864;1.047
04 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;15.431;BP 2025;55,89;22550,72876;Fincas Viejas;0,248478779;5.603
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion Rosario;8.651;BP 2025;66,0438;39417,44864;Fincas Viejas;0,430398388;16.965
01 - LA CHIMBERA;ADMINISTRACION;Administracion Rosario;5.198;BP 2025;40,5;63571,2;El Espejo;0,062706647;3.986
03 - PUENTE ALTO;ADMINISTRACION;Administracion Rosario;3.727;BP 2025;26,18;63571,2;El Espejo;0,044958761;2.858
04 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;25.198;BP 2025;55,89;63571,2;El Espejo;0,303993694;19.325
02 - CAMINO TRUNCADO;Personal Finca;Permanentes;61.989;BP 2025;66,0438;136124,9304;El Espejo;0,915141375;124.574
01 - LA CHIMBERA;Personal Finca;Permanentes;19.491;BP 2025;40,5;99345,68254;Fincas Viejas;0,116200629;11.544
03 - PUENTE ALTO;Personal Finca;Permanentes;11.730;BP 2025;26,18;99345,68254;Fincas Viejas;0,069931675;6.947
04 - EL ESPEJO;Personal Finca;Permanentes;95.276;BP 2025;55,89;99345,68254;Fincas Viejas;0,568019735;56.430
02 - CAMINO TRUNCADO;Personal Finca;Direccion Tecnica;4.732;BP 2025;66,0438;16778,82473;Fincas Viejas;0,309096251;5.186
01 - LA CHIMBERA;Personal Finca;Direccion Tecnica;2.859;BP 2025;40,5;16778,82473;Fincas Viejas;0,186746157;3.133
03 - PUENTE ALTO;Personal Finca;Direccion Tecnica;1.904;BP 2025;26,18;16778,82473;Fincas Viejas;0,12438442;2.087
02 - CAMINO TRUNCADO;Personal Finca;Encargados;9.549;BP 2025;66,0438;22988,79332;Fincas Viejas;0,613487433;14.103
04 - EL ESPEJO;Personal Finca;Encargados;5.996;BP 2025;55,89;9622,105002;El Espejo;0,351794331;3.385
02 - CAMINO TRUNCADO;Personal Finca;Cargas Sociales;17.270;BP 2025;66,0438;25516,63689;El Espejo;0,418849722;10.688
01 - LA CHIMBERA;Personal Finca;Cargas Sociales;6.551;BP 2025;40,5;25516,63689;El Espejo;0,15887966;4.054
03 - PUENTE ALTO;Personal Finca;Cargas Sociales;726;BP 2025;26,18;25516,63689;El Espejo;0,01761144;449
04 - EL ESPEJO;Personal Finca;Cargas Sociales;16.684;BP 2025;55,89;25516,63689;El Espejo;0,404659178;10.326
01 - LA CHIMBERA;Personal Finca;Encargados;4.941;BP 2025;40,5;9622,105002;El Espejo;0,289874604;2.789
03 - PUENTE ALTO;Personal Finca;Encargados;4.714;BP 2025;26,18;9622,105002;El Espejo;0,276548324;2.661
04 - EL ESPEJO;Inversiones;Inversiones;146.880;BP 2025;55,89;314285;El Espejo;1;314.285
05 - EL ESPEJO;Inversiones;Inversiones;167.405;BP 2025;63,7;329832,1259;Fincas Viejas;0,33667025;111.045
02 - CAMINO TRUNCADO;Cosecha;Cosecha;26.006;BP 2025;66,0438;41553,11227;Fincas Viejas;0,347574772;14.443
01 - LA CHIMBERA;Cosecha;Cosecha;11.892;BP 2025;40,5;41553,11227;Fincas Viejas;0,158938397;6.604
03 - PUENTE ALTO;Cosecha;Cosecha;3.655;BP 2025;26,18;41553,11227;Fincas Viejas;0,048846195;2.030
03 - PUENTE ALTO;Secado;Jornales Secado;4.743;BP 2025;26,18;24045,46862;Fincas Viejas;0,130992398;3.150
05 - EL ESPEJO;Personal Finca;Permanentes;40.132;BP 2025;63,7;99345,68254;Fincas Viejas;0,239260505;23.769
05 - EL ESPEJO;Personal Finca;Cargas Sociales;8.832;BP 2025;63,7;24546,38106;Fincas Viejas;1;24.546
05 - EL ESPEJO;Personal Finca;Encargados;2.856;BP 2025;63,7;22988,79332;Fincas Viejas;0,183483406;4.218
05 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;6.487;BP 2025;63,7;22550,72876;Fincas Viejas;0,104457153;2.356
04 - EL ESPEJO;Cosecha;Cosecha;11.516;BP 2025;55,89;41553,11227;Fincas Viejas;0,153916426;6.396
04 - EL ESPEJO;Secado;Jornales Secado;12.163;BP 2025;55,89;24045,46862;Fincas Viejas;0,335912572;8.077
05 - EL ESPEJO;Cosecha;Cosecha;21.753;BP 2025;63,7;41553,11227;Fincas Viejas;0,29072421;12.080
05 - EL ESPEJO;Secado;Jornales Secado;13.862;BP 2025;63,7;26025,25549;El Espejo;1;26.025
05 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;5.575;BP 2025;63,7;63571,2;El Espejo;0,067257159;4.276
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion Rosario;10.394;BP 2025;66,0438;63571,2;El Espejo;0,12539288;7.971
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;insumos menores;3.314;BP 2025;66,0438;10910,8911;El Espejo;0,232977578;2.542
02 - CAMINO TRUNCADO;FITOSANITARIOS;herbicidas;1.295;BP 2025;66,0438;16578,41704;El Espejo;0,075773743;1.256
02 - CAMINO TRUNCADO;Fertilizantes;Inorganicos;47.021;BP 2025;66,0438;176862,8296;El Espejo;0,210024262;37.145
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;18.574;BP 2025;66,0438;149590;El Espejo;0,109546892;16.387
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;13.527;BP 2025;66,0438;18205,46421;El Espejo;0,465427756;8.473
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion San Juan;3.924;BP 2025;66,0438;22550,72876;Fincas Viejas;0,063192619;1.425
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;reparaciones repuestos;21.693;BP 2025;66,0438;32389,24872;Fincas Viejas;0,78934647;25.566
02 - CAMINO TRUNCADO;Personal Finca;Permanentes;388;BP 2025;66,0438;99345,68254;Fincas Viejas;0,002313011;230
02 - CAMINO TRUNCADO;Personal Finca;contratados;21.707;BP 2025;66,0438;51255,49098;Fincas Viejas;0,078957858;4.047
01 - LA CHIMBERA;ADMINISTRACION;Administracion Rosario;6.314;BP 2025;40,5;39417,44864;Fincas Viejas;0,314129848;12.382
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;reparaciones repuestos;5.789;BP 2025;40,5;32389,24872;Fincas Viejas;0,21065353;6.823
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;insumos menores;1.621;BP 2025;40,5;6385,627016;Fincas Viejas;0,527672149;3.370
01 - LA CHIMBERA;FITOSANITARIOS;insecticidas;1.630;BP 2025;40,5;9354,871796;Fincas Viejas;0,437585322;4.094
01 - LA CHIMBERA;Fertilizantes;Inorganicos;79.936;BP 2025;40,5;126956,8245;Fincas Viejas;1;126.957
01 - LA CHIMBERA;Energia Fincas;Energia Fincas;34.416;BP 2025;40,5;71705,42734;Fincas Viejas;0,665127679;47.693
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;8.254;BP 2025;40,5;35952,51056;Fincas Viejas;0,328921259;11.826
01 - LA CHIMBERA;ADMINISTRACION;Administracion San Juan;2.583;BP 2025;40,5;22550,72876;Fincas Viejas;0,041596955;938
01 - LA CHIMBERA;Personal Finca;contratados;16.336;BP 2025;40,5;51255,49098;Fincas Viejas;0,059422637;3.046
01 - LA CHIMBERA;Secado;Jornales Secado;7.337;BP 2025;40,5;24045,46862;Fincas Viejas;0,202642938;4.873
03 - PUENTE ALTO;ADMINISTRACION;Administracion Rosario;5.135;BP 2025;26,18;39417,44864;Fincas Viejas;0,255471765;10.070
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;insumos menores;1.451;BP 2025;26,18;6385,627016;Fincas Viejas;0,472327851;3.016
03 - PUENTE ALTO;FITOSANITARIOS;herbicidas;530;BP 2025;26,18;16578,41704;El Espejo;0,030984403;514
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;1.388;BP 2025;26,18;149590;El Espejo;0,008184694;1.224
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;5.499;BP 2025;26,18;18205,46421;El Espejo;0,189206301;3.445
03 - PUENTE ALTO;ADMINISTRACION;Administracion San Juan;1.642;BP 2025;26,18;48374,6208;El Espejo;0,185999968;8.998
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;reparaciones repuestos;4.907;BP 2025;26,18;17319,15255;El Espejo;0,220778811;3.824
03 - PUENTE ALTO;Personal Finca;Permanentes;5.629;BP 2025;26,18;136124,9304;El Espejo;0,083102708;11.312
04 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;30.149;BP 2025;55,89;63571,2;El Espejo;0,363727191;23.123
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;insumos menores;7.815;BP 2025;55,89;10910,8911;El Espejo;0,549374003;5.994
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;reparaciones repuestos;10.831;BP 2025;55,89;17319,15255;El Espejo;0,487301271;8.440
04 - EL ESPEJO;Fertilizantes;Inorganicos;123.523;BP 2025;55,89;176862,8296;El Espejo;0,551729087;97.580
04 - EL ESPEJO;Energia Fincas;Energia Fincas;84.439;BP 2025;55,89;149590;El Espejo;0,498011074;74.497
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;10.076;BP 2025;55,89;35952,51056;Fincas Viejas;0,401516696;14.436
04 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;18.696;BP 2025;55,89;22550,72876;Fincas Viejas;0,301070868;6.789
04 - EL ESPEJO;Personal Finca;contratados;135.431;BP 2025;55,89;51255,49098;Fincas Viejas;0,492625622;25.250
02 - CAMINO TRUNCADO;Personal Finca;Direccion Tecnica;3.605;BP 2025;66,0438;16778,82473;Fincas Viejas;0,23547988;3.951
01 - LA CHIMBERA;Personal Finca;Direccion Tecnica;2.209;BP 2025;40,5;16778,82473;Fincas Viejas;0,144293292;2.421
03 - PUENTE ALTO;Personal Finca;Direccion Tecnica;1.469;BP 2025;26,18;0;El Espejo;1;0
05 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;2.649;BP 2025;63,7;63571,2;El Espejo;0,031963668;2.032
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;insumos menores;3.096;BP 2025;63,7;10910,8911;El Espejo;0,217648419;2.375
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;reparaciones repuestos;6.488;BP 2025;63,7;17319,15255;El Espejo;0,291919918;5.056
05 - EL ESPEJO;Energia Fincas;Energia Fincas;35.642;BP 2025;63,7;149590;El Espejo;0,210213403;31.446
05 - EL ESPEJO;Fertilizantes;Inorganicos;53.340;BP 2025;63,7;176862,8296;El Espejo;0,238246651;42.137
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;3.095;BP 2025;63,7;35952,51056;Fincas Viejas;0,12333484;4.434
05 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;7.761;BP 2025;63,7;22550,72876;Fincas Viejas;0,124972933;2.818
05 - EL ESPEJO;Personal Finca;contratados;88.230;BP 2025;63,7;51255,49098;Fincas Viejas;0,320933612;16.450
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;3.913;BP 2025;66,0438;18205,46421;El Espejo;0,134636771;2.451
02 - CAMINO TRUNCADO;Secado;Jornales Secado;11.965;BP 2025;66,0438;24045,46862;Fincas Viejas;0,330452091;7.946
02 - CAMINO TRUNCADO;Inversiones;Inversiones;164.126;BP 2025;66,0438;329832,1259;Fincas Viejas;0,330075068;108.869
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;2.459;BP 2025;66,0438;4140,721483;Fincas Viejas;0,110658639;458
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;2.573;BP 2025;40,5;18205,46421;El Espejo;0,088525315;1.612
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;2.186;BP 2025;26,18;35952,51056;Fincas Viejas;0,087119753;3.132
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;737;BP 2025;26,18;4140,721483;Fincas Viejas;0,033165104;137
03 - PUENTE ALTO;Personal Finca;contratados;13.213;BP 2025;26,18;51255,49098;Fincas Viejas;0,048060272;2.463
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;3.552;BP 2025;55,89;18205,46421;El Espejo;0,122203857;2.225
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;1.483;BP 2025;63,7;35952,51056;Fincas Viejas;0,059107451;2.125
01 - LA CHIMBERA;Inversiones;Inversiones;100.647;BP 2025;40,5;329832,1259;Fincas Viejas;0,202411737;66.762
03 - PUENTE ALTO;Inversiones;Inversiones;65.060;BP 2025;26,18;329832,1259;Fincas Viejas;0,130842945;43.156
02 - CAMINO TRUNCADO;Personal Finca;Encargados;1.643;BP 2025;66,0438;22988,79332;Fincas Viejas;0,105529736;2.426
01 - LA CHIMBERA;Personal Finca;Encargados;1.394;BP 2025;40,5;9622,105002;El Espejo;0,081782742;787
04 - EL ESPEJO;Personal Finca;Encargados;541;BP 2025;55,89;22988,79332;Fincas Viejas;0,034766071;799
05 - EL ESPEJO;Personal Finca;Encargados;228;BP 2025;63,7;22988,79332;Fincas Viejas;0,014677729;337
03 - PUENTE ALTO;Personal Finca;Encargados;748;BP 2025;26,18;22988,79332;Fincas Viejas;0,048055626;1.105
02 - CAMINO TRUNCADO;FITOSANITARIOS;insecticidas;3.816;BP 2025;66,0438;1799,036428;El Espejo;0,513648609;924
02 - CAMINO TRUNCADO;FITOSANITARIOS;herbicidas;9.755;BP 2025;66,0438;21571,92414;Fincas Viejas;0,463223811;9.993
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;2.906;BP 2025;66,0438;71705,42734;Fincas Viejas;0,056165235;4.027
01 - LA CHIMBERA;FITOSANITARIOS;insecticidas;2.348;BP 2025;40,5;1799,036428;El Espejo;0,316091454;569
01 - LA CHIMBERA;FITOSANITARIOS;herbicidas;6.003;BP 2025;40,5;16578,41704;El Espejo;0,351247696;5.823
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;176;BP 2025;40,5;4140,721483;Fincas Viejas;0,00791439;33
03 - PUENTE ALTO;FITOSANITARIOS;insecticidas;1.560;BP 2025;26,18;9354,871796;Fincas Viejas;0,419013416;3.920
03 - PUENTE ALTO;FITOSANITARIOS;herbicidas;3.989;BP 2025;26,18;21571,92414;Fincas Viejas;0,189415405;4.086
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;455;BP 2025;26,18;71705,42734;Fincas Viejas;0,008792302;630
04 - EL ESPEJO;Energia Fincas;Energia Fincas;-10.581;BP 2025;55,89;149590;El Espejo;-0,062407851;-9.336
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;3.872;BP 2025;55,89;23788,12373;El Espejo;0,678202348;16.133
05 - EL ESPEJO;Energia Fincas;Energia Fincas;-4.467;BP 2025;63,7;149590;El Espejo;-0,026347682;-3.941
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;1.635;BP 2025;63,7;23788,12373;El Espejo;0,28632715;6.811
02 - CAMINO TRUNCADO;FITOSANITARIOS;foliares;6.576;BP 2025;66,0438;18630,16439;El Espejo;0,208799252;3.890
01 - LA CHIMBERA;FITOSANITARIOS;foliares;4.047;BP 2025;40,5;18630,16439;El Espejo;0,128489731;2.394
01 - LA CHIMBERA;Personal Finca;Permanentes;119;BP 2025;40,5;136124,9304;El Espejo;0,001755917;239
03 - PUENTE ALTO;FITOSANITARIOS;foliares;2.689;BP 2025;26,18;18630,16439;El Espejo;0,085378806;1.591
04 - EL ESPEJO;FITOSANITARIOS;foliares;16.084;BP 2025;55,89;18630,16439;El Espejo;0,510693525;9.514
04 - EL ESPEJO;Personal Finca;Permanentes;504;BP 2025;55,89;99345,68254;Fincas Viejas;0,003007378;299
05 - EL ESPEJO;FITOSANITARIOS;foliares;447;BP 2025;63,7;14307,87973;Fincas Viejas;0,309794099;4.432
05 - EL ESPEJO;Personal Finca;Permanentes;213;BP 2025;63,7;99345,68254;Fincas Viejas;0,001267068;126
02 - CAMINO TRUNCADO;FITOSANITARIOS;fungicidas;4.381;BP 2025;66,0438;8867,977896;Fincas Viejas;0,324868936;2.881
02 - CAMINO TRUNCADO;FITOSANITARIOS;Hormonas;1.948;BP 2025;66,0438;3943,496967;Fincas Viejas;0,090139685;355
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;576;BP 2025;66,0438;4140,721483;Fincas Viejas;0,02590926;107
01 - LA CHIMBERA;FITOSANITARIOS;fungicidas;2.696;BP 2025;40,5;8867,977896;Fincas Viejas;0,199922795;1.773
01 - LA CHIMBERA;FITOSANITARIOS;Hormonas;1.199;BP 2025;40,5;3943,496967;Fincas Viejas;0,055468071;219
03 - PUENTE ALTO;FITOSANITARIOS;fungicidas;1.791;BP 2025;26,18;8867,977896;Fincas Viejas;0,132812457;1.178
03 - PUENTE ALTO;FITOSANITARIOS;Hormonas;797;BP 2025;26,18;3943,496967;Fincas Viejas;0,036857973;145
04 - EL ESPEJO;FITOSANITARIOS;fungicidas;3.695;BP 2025;55,89;8867,977896;Fincas Viejas;0,274007856;2.430
04 - EL ESPEJO;FITOSANITARIOS;herbicidas;5.833;BP 2025;55,89;21571,92414;Fincas Viejas;0,276967575;5.975
04 - EL ESPEJO;FITOSANITARIOS;coadyuvantes;2.194;BP 2025;55,89;1876,175612;Fincas Viejas;0,449257502;843
04 - EL ESPEJO;FITOSANITARIOS;Hormonas;14.903;BP 2025;55,89;3943,496967;Fincas Viejas;0,689566355;2.719
05 - EL ESPEJO;FITOSANITARIOS;fungicidas;922;BP 2025;63,7;8867,977896;Fincas Viejas;0,068387958;606
05 - EL ESPEJO;FITOSANITARIOS;herbicidas;1.482;BP 2025;63,7;21571,92414;Fincas Viejas;0,070393209;1.519
05 - EL ESPEJO;FITOSANITARIOS;coadyuvantes;814;BP 2025;63,7;1876,175612;Fincas Viejas;0,166605424;313
05 - EL ESPEJO;FITOSANITARIOS;Hormonas;2.766;BP 2025;63,7;3943,496967;Fincas Viejas;0,127967916;505
02 - CAMINO TRUNCADO;FITOSANITARIOS;coadyuvantes;927;BP 2025;66,0438;1876,175612;Fincas Viejas;0,189773212;356
01 - LA CHIMBERA;FITOSANITARIOS;coadyuvantes;570;BP 2025;40,5;1876,175612;Fincas Viejas;0,116786143;219
03 - PUENTE ALTO;FITOSANITARIOS;coadyuvantes;379;BP 2025;26,18;1876,175612;Fincas Viejas;0,077577718;146
02 - CAMINO TRUNCADO;FITOSANITARIOS;foliares;492;BP 2025;66,0438;14307,87973;Fincas Viejas;0,340961717;4.878
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;4.534;BP 2025;66,0438;71705,42734;Fincas Viejas;0,087629378;6.284
01 - LA CHIMBERA;FITOSANITARIOS;foliares;303;BP 2025;40,5;14307,87973;Fincas Viejas;0,209822594;3.002
01 - LA CHIMBERA;Energia Fincas;Energia Fincas;9.313;BP 2025;40,5;71705,42734;Fincas Viejas;0,17997945;12.906
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;123;BP 2025;40,5;4140,721483;Fincas Viejas;0,005514935;23
03 - PUENTE ALTO;FITOSANITARIOS;foliares;201;BP 2025;26,18;14307,87973;Fincas Viejas;0,13942159;1.995
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;119;BP 2025;26,18;71705,42734;Fincas Viejas;0,002305956;165
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;71;BP 2025;26,18;23788,12373;El Espejo;0,012437979;296
04 - EL ESPEJO;FITOSANITARIOS;herbicidas;6.513;BP 2025;55,89;16578,41704;El Espejo;0,3810995;6.318
04 - EL ESPEJO;FITOSANITARIOS;foliares;1.476;BP 2025;55,89;18630,16439;El Espejo;0,046856538;873
04 - EL ESPEJO;Energia Fincas;Energia Fincas;31.331;BP 2025;55,89;149590;El Espejo;0,184785657;27.642
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;132;BP 2025;55,89;23788,12373;El Espejo;0,023032523;548
05 - EL ESPEJO;FITOSANITARIOS;herbicidas;2.750;BP 2025;63,7;16578,41704;El Espejo;0,160894658;2.667
05 - EL ESPEJO;FITOSANITARIOS;foliares;623;BP 2025;63,7;18630,16439;El Espejo;0,019782148;369
05 - EL ESPEJO;Energia Fincas;Energia Fincas;13.227;BP 2025;63,7;149590;El Espejo;0,078013812;11.670
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;fletes varios;18.149;BP 2025;63,7;4140,721483;Fincas Viejas;0,816837672;3.382
02 - CAMINO TRUNCADO;Cosecha;Combustible Cosecha;2.530;BP 2025;66,0438;5110,290834;Fincas Viejas;0,565373417;2.889
02 - CAMINO TRUNCADO;Secado;Combustible Secado;2.924;BP 2025;66,0438;5875,749418;Fincas Viejas;0,587071657;3.449
01 - LA CHIMBERA;Cosecha;Combustible Cosecha;1.681;BP 2025;40,5;5265,138584;El Espejo;0,284901451;1.500
01 - LA CHIMBERA;Secado;Combustible Secado;1.793;BP 2025;40,5;897,5047485;El Espejo;1;898
01 - LA CHIMBERA;Secado;Alquiler Maquinaria Sec;9.287;BP 2025;40,5;729,4058594;El Espejo;0,607378524;443
03 - PUENTE ALTO;Cosecha;Combustible Cosecha;899;BP 2025;26,18;5265,138584;El Espejo;0,152393144;802
04 - EL ESPEJO;FITOSANITARIOS;fungicidas;10.458;BP 2025;55,89;19490,94322;El Espejo;0,70314319;13.705
04 - EL ESPEJO;FITOSANITARIOS;insecticidas;1.265;BP 2025;55,89;1799,036428;El Espejo;0,170259937;306
04 - EL ESPEJO;Cosecha;Combustible Cosecha;3.320;BP 2025;55,89;5265,138584;El Espejo;0,562705406;2.963
05 - EL ESPEJO;FITOSANITARIOS;fungicidas;4.415;BP 2025;63,7;19490,94322;El Espejo;0,29685681;5.786
05 - EL ESPEJO;FITOSANITARIOS;insecticidas;534;BP 2025;63,7;9354,871796;Fincas Viejas;0,143401262;1.342
05 - EL ESPEJO;Cosecha;Combustible Cosecha;1.945;BP 2025;63,7;5110,290834;Fincas Viejas;0,434626583;2.221
02 - CAMINO TRUNCADO;Cosecha;Alquiler Maquinaria Cos;11.152;BP 2025;66,0438;22410,43453;Fincas Viejas;0,497603293;11.152
01 - LA CHIMBERA;Cosecha;Alquiler Maquinaria Cos;6.838;BP 2025;40,5;22410,43453;Fincas Viejas;0,30514497;6.838
03 - PUENTE ALTO;Cosecha;Alquiler Maquinaria Cos;4.420;BP 2025;26,18;22410,43453;Fincas Viejas;0,197251736;4.420
04 - EL ESPEJO;Cosecha;Alquiler Maquinaria Cos;0;BP 2025;55,89;22410,43453;Fincas Viejas;0;0
02 - CAMINO TRUNCADO;Cosecha;Flete Cosecha;3.765;BP 2025;66,0438;7567,084611;Fincas Viejas;0,619874643;4.691
01 - LA CHIMBERA;Cosecha;Flete Cosecha;2.309;BP 2025;40,5;7567,084611;Fincas Viejas;0,380125357;2.876
03 - PUENTE ALTO;Cosecha;Flete Cosecha;1.493;BP 2025;26,18;0;El Espejo;1;0
04 - EL ESPEJO;Cosecha;Flete Cosecha;0;BP 2025;55,89;0;El Espejo;0;0
02 - CAMINO TRUNCADO;Fertilizantes;Organicos;7.320;BP 2025;66,0438;14711,4146;Fincas Viejas;0,497603293;7.320
01 - LA CHIMBERA;Fertilizantes;Organicos;4.489;BP 2025;40,5;14711,4146;Fincas Viejas;0,30514497;4.489
03 - PUENTE ALTO;Fertilizantes;Organicos;2.902;BP 2025;26,18;14711,4146;Fincas Viejas;0,197251736;2.902
02 - CAMINO TRUNCADO;Secado;Alquiler Maquinaria Sec;15.145;BP 2025;66,0438;30435,03283;Fincas Viejas;0,977986736;29.765
03 - PUENTE ALTO;Secado;Alquiler Maquinaria Sec;6.003;BP 2025;26,18;729,4058594;El Espejo;0,392621476;286
04 - EL ESPEJO;Secado;Flete Secado;0;BP 2025;55,89;0;El Espejo;1;0
05 - EL ESPEJO;Secado;Flete Secado;0;BP 2025;63,7;4824,454899;Fincas Viejas;0;0
01 - LA CHIMBERA;Secado;Flete Secado;1.472;BP 2025;40,5;4824,454899;Fincas Viejas;0,30514497;1.472
